timestamp,src_ip,dst_ip,protocol,src_port,dst_port,packets,bytes,duration,attack_type
2023-02-15 00:00:00,36.228.87.76,131.92.128.244,UDP,38408,56156,811,391271,288.91,Benign
2023-12-01 00:00:00,177.242.212.43,11.204.63.52,UDP,63880,8546,685,204491,137.21,Benign
2023-01-31 00:00:00,179.110.201.125,67.192.251.226,UDP,26501,17643,355,471485,222.85,Benign
2023-11-04 00:00:00,41.74.33.167,28.65.236.228,TCP,38930,50841,42,411249,57.48,Benign
2023-07-22 00:00:00,178.247.107.61,23.57.251.154,TCP,46876,35937,996,468628,92.62,Benign
2023-03-22 00:00:00,156.224.114.248,107.211.105.158,TCP,43985,63345,208,965433,225.97,Benign
2023-05-21 00:00:00,155.54.61.179,178.90.106.232,UDP,51757,30633,473,63234,35.62,DoS
2023-09-28 00:00:00,225.31.64.31,48.20.82.90,TCP,33366,6099,819,328758,208.93,Benign
2023-10-20 00:00:00,6.253.35.25,95.152.17.32,TCP,23514,33609,545,251015,187.72,Benign
2023-09-07 00:00:00,92.11.86.41,252.201.187.59,UDP,10099,6255,30,176204,195.56,Benign
2023-10-28 00:00:00,54.149.238.134,142.65.53.193,ICMP,15805,25415,892,566141,218.11,R2L
2023-10-03 00:00:00,111.177.8.161,64.110.169.97,ICMP,59639,2258,672,303036,109.59,Benign
2023-07-29 00:00:00,82.218.32.113,103.127.254.57,UDP,60433,55743,273,886739,80.8,DoS
2023-11-17 00:00:00,213.39.140.238,87.161.39.197,UDP,22068,49339,2,843149,178.77,Benign
2023-03-25 00:00:00,73.15.254.19,85.162.120.161,UDP,26334,60386,451,796955,139.93,R2L
2023-06-17 00:00:00,187.109.161.32,232.112.54.91,UDP,22109,3352,65,771311,59.28,Benign
2023-05-05 00:00:00,150.128.19.133,125.79.32.62,TCP,22376,14098,317,525323,36.02,DoS
2023-04-04 00:00:00,199.157.227.152,130.112.147.52,TCP,46368,46615,918,479859,73.57,Benign
2023-04-30 00:00:00,245.62.50.95,159.253.184.111,UDP,60746,8706,621,96565,247.92,Benign
2023-06-07 00:00:00,211.45.0.102,254.137.228.186,UDP,37639,30358,325,90706,225.87,DoS
2023-06-21 00:00:00,137.58.214.178,111.255.80.97,UDP,5986,51922,250,277173,58.03,Benign
2023-01-23 00:00:00,89.53.98.115,204.167.157.123,UDP,57248,29054,669,445249,30.11,Benign
2023-05-03 00:00:00,78.189.159.152,96.112.125.47,ICMP,45798,36678,187,158627,154.38,Benign
2023-01-23 00:00:00,143.70.164.28,6.90.196.61,ICMP,15118,43077,712,914760,202.02,Benign
2023-03-06 00:00:00,205.133.136.225,82.64.129.36,ICMP,57899,18683,604,38461,296.58,Benign
2023-09-15 00:00:00,177.46.116.41,163.220.27.222,ICMP,11038,14342,728,978018,218.11,Benign
2023-07-26 00:00:00,225.18.222.29,126.212.94.228,TCP,61898,9580,53,813583,265.37,Benign
2023-11-17 00:00:00,48.220.104.37,90.87.34.159,UDP,53274,16569,134,377191,63.4,Benign
2023-03-01 00:00:00,86.88.213.18,166.150.98.179,ICMP,45956,33798,571,995019,208.22,Benign
2023-04-13 00:00:00,103.97.78.210,57.244.157.178,TCP,63521,41940,540,765648,211.24,U2R
2023-05-16 00:00:00,118.55.108.255,108.253.72.251,TCP,41499,35880,109,190028,111.83,Benign
2023-10-21 00:00:00,38.138.105.103,126.176.138.175,TCP,16774,3768,553,700613,288.1,Benign
2023-06-29 00:00:00,40.58.232.63,114.230.143.33,UDP,4616,33926,662,102973,297.12,Benign
2023-04-30 00:00:00,70.151.232.176,155.148.133.249,TCP,33793,26336,201,864378,44.33,Benign
2023-04-18 00:00:00,87.215.247.11,243.242.203.178,UDP,56685,48326,289,622317,126.73,Benign
2023-06-21 00:00:00,231.78.49.121,72.38.31.134,ICMP,3691,48711,560,996576,49.33,DoS
2023-08-06 00:00:00,70.242.40.90,232.199.181.180,ICMP,4705,3711,661,278431,43.99,U2R
2023-03-23 00:00:00,197.188.37.219,172.77.67.41,TCP,5855,55140,778,306439,254.41,Benign
2023-03-12 00:00:00,31.101.185.72,57.232.109.181,TCP,9253,28342,266,46776,35.91,Probe
2023-09-11 00:00:00,87.23.198.177,208.160.126.188,TCP,64714,37752,672,605491,116.62,Probe
2023-08-29 00:00:00,33.3.44.133,222.121.10.110,ICMP,39399,17972,461,297175,10.75,Benign
2023-01-28 00:00:00,74.4.144.247,55.13.56.189,TCP,49158,5902,546,141867,33.77,Benign
2023-06-15 00:00:00,217.118.65.181,152.141.215.141,ICMP,46517,57821,651,632344,16.25,Benign
2023-11-30 00:00:00,152.28.75.180,112.13.238.95,UDP,10155,32104,327,418183,251.2,Benign
2023-10-28 00:00:00,54.3.51.67,150.188.68.29,ICMP,64528,13603,929,715276,239.88,Probe
2023-03-23 00:00:00,15.216.251.220,245.229.42.247,ICMP,58017,43098,373,153774,141.61,Benign
2023-01-22 00:00:00,150.152.245.111,184.220.86.155,UDP,29718,49732,588,847105,141.96,Benign
2023-10-05 00:00:00,144.67.18.247,193.229.33.42,UDP,46776,13626,356,282354,199.09,U2R
2023-07-22 00:00:00,32.76.81.73,67.116.179.112,TCP,23664,9514,812,364502,230.91,U2R
2023-06-02 00:00:00,11.17.118.133,167.42.22.90,UDP,24929,32760,42,989556,258.32,R2L
2023-11-15 00:00:00,184.235.65.137,195.118.151.163,UDP,38132,57636,121,822448,89.24,U2R
2023-10-15 00:00:00,216.195.235.125,181.211.155.18,UDP,18854,36227,578,98072,17.78,Benign
2023-08-13 00:00:00,215.202.221.49,81.42.99.104,TCP,51013,47269,493,409913,143.07,Probe
2023-10-01 00:00:00,196.97.21.139,89.208.255.60,UDP,37759,46387,188,283183,12.14,Benign
2023-10-04 00:00:00,233.195.99.41,215.184.244.58,ICMP,12892,24313,70,641435,156.57,Benign
2023-02-08 00:00:00,143.135.136.186,80.234.176.85,ICMP,55704,28639,542,539772,278.74,Benign
2023-07-19 00:00:00,225.122.153.33,56.57.70.52,ICMP,1474,50484,72,608070,66.7,R2L
2023-04-14 00:00:00,141.135.236.114,60.125.184.83,UDP,5718,22096,785,131662,111.94,R2L
2023-11-27 00:00:00,69.48.73.201,229.19.19.13,TCP,35609,2898,241,828968,134.94,Benign
2023-12-12 00:00:00,35.115.62.224,60.89.85.79,ICMP,41401,43078,313,266274,248.71,Benign
2023-01-20 00:00:00,126.53.250.235,57.154.87.155,TCP,21649,18852,490,914883,29.13,Benign
2023-03-03 00:00:00,166.22.132.159,220.64.191.76,ICMP,6407,31591,226,750708,176.86,Probe
2023-10-07 00:00:00,235.59.217.134,223.18.135.107,ICMP,20817,7798,302,551289,220.42,Benign
2023-03-10 00:00:00,223.79.162.228,138.204.64.152,UDP,8764,52099,956,533974,10.11,Benign
2023-09-25 00:00:00,132.16.249.92,96.14.236.249,ICMP,1749,59490,567,500148,162.51,Benign
2023-04-23 00:00:00,129.7.130.4,58.77.121.215,UDP,13848,8745,209,293096,29.22,Benign
2023-03-24 00:00:00,245.33.7.248,54.243.101.45,UDP,49302,22667,506,712804,234.61,DoS
2023-07-26 00:00:00,105.129.14.139,32.209.39.49,UDP,7060,35519,435,664918,273.44,Benign
2023-06-23 00:00:00,167.80.133.127,50.169.255.214,TCP,34053,18172,613,181962,90.22,Benign
2023-04-16 00:00:00,229.164.198.123,218.115.91.141,ICMP,32674,50286,229,561008,59.93,Benign
2023-10-07 00:00:00,111.53.143.109,180.83.36.217,UDP,62300,13291,466,191452,174.02,U2R
2023-07-23 00:00:00,2.185.79.18,116.190.25.189,UDP,26169,5562,761,322526,108.27,Benign
2023-08-17 00:00:00,238.11.190.35,108.225.143.132,UDP,24002,48482,304,652645,45.9,Benign
2023-12-22 00:00:00,117.156.196.232,226.153.243.61,TCP,46815,32429,958,451258,236.63,Benign
2023-06-21 00:00:00,238.49.114.200,43.173.23.87,TCP,57630,42180,523,313999,23.47,Benign
2023-12-29 00:00:00,186.20.241.47,200.191.219.25,TCP,41362,51674,910,565825,204.84,Benign
2023-02-07 00:00:00,122.76.137.185,104.187.110.103,TCP,47814,50198,325,52222,158.06,Benign
2023-08-10 00:00:00,194.230.186.134,131.147.92.41,UDP,33142,62692,703,686525,282.22,Benign
2023-11-02 00:00:00,227.254.191.104,71.202.157.171,UDP,15656,53209,836,482830,98.35,DoS
2023-02-24 00:00:00,83.122.68.178,123.254.121.10,TCP,22400,63007,279,55275,162.04,Probe
2023-12-26 00:00:00,220.199.18.61,219.184.57.96,TCP,17110,13223,756,555359,11.68,Benign
2023-11-10 00:00:00,209.146.165.167,86.142.175.59,UDP,12705,26219,864,432991,184.74,Benign
2023-07-16 00:00:00,192.18.247.236,99.215.138.153,ICMP,9038,35123,263,488411,75.35,Benign
2023-12-26 00:00:00,160.93.50.90,141.22.215.112,UDP,60081,18110,258,532168,296.92,Benign
2023-06-30 00:00:00,60.253.63.182,43.55.96.60,ICMP,29223,42886,54,481791,92.05,Benign
2023-04-23 00:00:00,178.11.234.24,213.34.175.151,TCP,56663,14672,825,130368,84.77,Probe
2023-02-19 00:00:00,201.233.37.129,77.166.32.159,ICMP,46613,48630,961,872678,79.53,Benign
2023-02-28 00:00:00,240.30.132.100,14.174.253.146,UDP,7363,750,685,777587,185.55,Benign
2023-03-07 00:00:00,137.168.184.79,157.120.30.26,UDP,26971,44799,348,613557,5.33,Benign
2023-06-09 00:00:00,97.47.110.76,86.69.128.244,ICMP,3299,23100,349,875403,54.31,Benign
2023-01-29 00:00:00,151.243.206.6,73.250.204.91,TCP,63599,46858,398,476133,265.16,DoS
2023-12-14 00:00:00,13.30.161.12,158.207.73.105,TCP,1425,19610,922,266611,84.59,DoS
2023-04-24 00:00:00,218.6.233.6,74.237.148.140,ICMP,56489,26575,257,988187,131.85,U2R
2023-12-31 00:00:00,200.69.16.88,255.15.194.86,ICMP,29753,45190,602,388158,65.52,Benign
2023-07-10 00:00:00,23.190.184.146,212.73.205.52,ICMP,32187,43418,241,633479,28.49,Probe
2023-08-13 00:00:00,65.46.76.25,126.152.145.148,UDP,19326,21017,984,455639,134.96,DoS
2023-11-03 00:00:00,195.232.234.232,3.178.63.173,UDP,44494,6459,67,204845,296.56,Benign
2023-07-25 00:00:00,2.20.159.226,80.45.229.174,UDP,14775,13749,199,48074,248.58,Benign
2023-05-10 00:00:00,80.67.151.58,95.172.17.194,ICMP,20031,16729,645,10700,57.3,Benign
2023-03-01 00:00:00,160.232.61.57,106.197.199.57,TCP,56911,4520,438,800118,189.18,Benign
2023-03-31 00:00:00,237.43.75.43,40.196.103.43,TCP,51231,14782,159,656561,86.83,Benign
2023-04-12 00:00:00,247.168.20.112,52.32.95.58,ICMP,44955,29860,542,406556,281.36,U2R
2023-07-31 00:00:00,105.181.95.206,136.227.141.136,UDP,13234,23700,593,761083,242.25,Benign
2023-03-27 00:00:00,205.193.210.136,203.131.68.98,UDP,58717,2843,967,457817,268.91,Benign
2023-05-21 00:00:00,143.243.159.42,32.249.193.133,ICMP,44801,29345,771,883920,210.2,Probe
2023-09-21 00:00:00,189.80.247.106,230.8.92.149,UDP,4977,46280,131,105542,16.9,Benign
2023-10-15 00:00:00,199.131.173.173,232.142.177.198,UDP,46201,46718,305,678884,28.87,Benign
2023-09-23 00:00:00,128.247.47.85,121.224.154.87,ICMP,12064,63766,211,864811,129.16,Benign
2023-03-22 00:00:00,167.196.217.241,79.47.16.96,TCP,16769,9230,724,47634,265.59,Benign
2023-05-20 00:00:00,1.54.4.136,39.189.20.138,UDP,47223,5269,104,603030,263.32,Benign
2023-07-10 00:00:00,212.227.122.40,114.21.190.232,UDP,60364,65484,770,635884,231.03,Probe
2023-08-04 00:00:00,109.239.225.38,209.249.17.244,ICMP,25594,3830,20,923250,269.49,Benign
2023-12-19 00:00:00,2.106.174.255,127.228.64.218,TCP,63832,27653,912,563517,260.13,Benign
2023-01-29 00:00:00,228.34.64.12,36.102.164.252,UDP,21835,20148,792,537552,14.64,Benign
2023-06-02 00:00:00,110.159.67.125,119.184.31.52,TCP,13265,60379,434,207267,294.88,Benign
2023-10-19 00:00:00,189.94.80.159,125.68.106.113,TCP,43647,3082,780,761944,98.21,Benign
2023-01-29 00:00:00,191.80.51.87,35.129.90.39,TCP,3886,53276,193,265458,143.86,Benign
2023-11-17 00:00:00,94.213.48.140,75.178.172.235,ICMP,3614,11086,945,300987,263.3,Probe
2023-04-03 00:00:00,28.246.136.180,22.74.15.10,UDP,46651,45196,44,505494,271.98,Benign
2023-09-05 00:00:00,86.45.83.53,214.134.55.53,UDP,2542,29948,488,771594,70.05,Benign
2023-09-13 00:00:00,148.238.106.176,7.151.4.227,TCP,23593,5239,789,54147,84.24,Benign
2023-06-23 00:00:00,213.218.49.240,69.62.247.146,UDP,7980,3046,452,226601,173.95,Benign
2023-02-24 00:00:00,108.191.103.38,73.115.50.58,TCP,49596,7881,864,120588,189.21,R2L
2023-04-16 00:00:00,135.70.2.144,202.108.65.145,TCP,9607,34552,609,226560,203.58,Benign
2023-07-17 00:00:00,141.200.1.127,138.62.254.82,UDP,39895,11740,242,25312,23.08,DoS
2023-09-22 00:00:00,12.23.243.166,98.209.42.199,UDP,37097,33485,383,402690,100.3,U2R
2023-03-08 00:00:00,238.175.11.197,155.108.159.235,TCP,29247,2881,668,291801,235.96,Benign
2023-08-11 00:00:00,126.8.165.116,38.236.178.227,ICMP,49238,52460,268,742982,146.76,Probe
2023-09-08 00:00:00,47.7.5.154,18.143.60.83,UDP,34463,21145,797,528396,127.59,Benign
2023-04-26 00:00:00,52.121.78.216,182.0.9.93,ICMP,47183,35317,851,367430,168.41,Benign
2023-05-09 00:00:00,27.75.106.182,190.137.214.191,ICMP,37688,19893,37,579924,185.01,Benign
2023-05-01 00:00:00,254.165.248.221,193.238.28.89,TCP,53963,55510,275,908888,294.44,Benign
2023-06-16 00:00:00,164.116.146.213,26.1.228.232,TCP,22698,52018,433,895670,264.78,Benign
2023-04-02 00:00:00,184.124.49.23,169.121.95.115,TCP,39380,13199,740,710992,40.47,Benign
2023-06-16 00:00:00,18.24.126.95,73.192.229.233,TCP,36769,50153,942,296128,242.1,Benign
2023-03-19 00:00:00,206.199.47.82,111.192.95.167,TCP,1018,19189,796,500307,192.23,Benign
2023-08-05 00:00:00,242.0.2.219,76.119.47.129,UDP,55360,40002,590,434352,220.5,U2R
2023-01-16 00:00:00,153.226.73.240,5.127.23.8,UDP,35210,51569,970,549157,139.92,Benign
2023-02-04 00:00:00,107.235.188.145,199.96.176.12,UDP,53666,27246,195,27281,103.59,Benign
2023-02-08 00:00:00,170.64.18.236,69.243.94.132,TCP,7858,3681,451,223037,68.02,DoS
2023-08-16 00:00:00,44.157.114.153,227.74.73.37,ICMP,52551,33993,994,238124,209.31,U2R
2023-07-30 00:00:00,14.87.65.91,142.39.37.83,TCP,15352,40585,187,399775,15.76,Probe
2023-01-21 00:00:00,78.68.147.97,137.252.197.18,TCP,15787,5206,871,7408,148.25,Benign
2023-01-25 00:00:00,168.144.15.163,254.29.71.109,UDP,14636,33263,640,500007,62.58,Benign
2023-08-25 00:00:00,255.86.250.244,233.153.201.231,TCP,9554,15829,808,535405,220.09,Benign
2023-04-10 00:00:00,71.141.243.70,34.156.206.103,TCP,39265,23356,55,759078,123.14,Benign
2023-08-10 00:00:00,166.163.21.253,138.246.56.35,TCP,28565,55550,9,298483,130.1,U2R
2023-10-21 00:00:00,238.102.136.104,82.113.155.76,TCP,15259,45464,707,78946,233.67,Probe
2023-05-30 00:00:00,147.13.8.62,232.111.176.227,ICMP,65196,12722,738,314791,185.09,Benign
2023-06-17 00:00:00,195.73.97.71,60.87.184.101,TCP,27516,9865,90,809664,275.9,Benign
2023-11-23 00:00:00,247.253.97.142,166.238.61.86,TCP,8173,63663,940,187520,259.14,Benign
2023-06-10 00:00:00,111.231.235.136,82.91.46.255,ICMP,44245,14920,881,334251,184.23,Benign
2023-05-24 00:00:00,219.15.170.11,199.140.206.61,ICMP,44817,59600,273,142271,32.59,Benign
2023-07-03 00:00:00,28.109.23.17,241.243.15.97,ICMP,32982,43304,867,187591,251.74,Benign
2023-02-11 00:00:00,79.52.116.184,196.132.250.24,UDP,28224,44400,263,465819,258.19,Benign
2023-01-13 00:00:00,174.127.241.151,120.221.198.34,TCP,10260,27523,212,985016,89.74,Benign
2023-06-02 00:00:00,159.150.96.93,194.153.255.136,UDP,62678,3326,37,421808,12.02,Probe
2023-05-01 00:00:00,69.217.208.59,91.235.213.39,TCP,51259,60535,391,497537,211.29,U2R
2023-10-11 00:00:00,38.63.29.12,38.14.58.47,ICMP,5969,9514,112,83530,125.46,Benign
2023-12-30 00:00:00,131.65.185.164,115.40.75.89,ICMP,9064,43923,542,347304,43.15,Benign
2023-08-31 00:00:00,195.159.10.17,101.77.231.11,ICMP,34392,29527,645,328435,49.57,U2R
2023-05-20 00:00:00,41.46.141.3,136.192.94.10,TCP,39087,2751,473,99449,93.97,DoS
2023-07-28 00:00:00,22.237.80.67,141.50.202.18,UDP,36274,12205,337,69750,205.94,U2R
2023-06-23 00:00:00,203.59.224.73,44.32.6.120,UDP,59340,16163,192,989224,262.53,DoS
2023-05-02 00:00:00,201.228.30.199,226.132.59.103,TCP,43949,19390,770,250494,117.04,Benign
2023-02-24 00:00:00,45.187.40.26,126.21.218.22,TCP,51728,37305,90,155148,298.9,Benign
2023-02-16 00:00:00,233.26.171.162,241.67.47.153,ICMP,31646,20667,618,432592,223.03,Probe
2023-06-29 00:00:00,9.133.229.169,201.127.25.17,TCP,22349,21589,385,868496,255.1,Benign
2023-06-21 00:00:00,231.166.4.86,123.234.129.94,UDP,63557,39666,401,991992,152.22,U2R
2023-08-28 00:00:00,107.99.28.192,37.162.107.83,UDP,32482,9649,940,343802,240.62,R2L
2023-12-26 00:00:00,65.153.69.175,251.211.83.201,TCP,27494,12960,308,628434,46.0,Benign
2023-10-13 00:00:00,75.66.220.46,8.21.235.157,TCP,52170,21059,526,648746,45.33,Benign
2023-04-03 00:00:00,235.231.144.206,32.14.69.81,UDP,61678,49658,699,700532,247.97,Benign
2023-02-02 00:00:00,94.45.227.104,6.97.34.254,ICMP,25438,53408,216,211599,110.3,Benign
2023-12-07 00:00:00,158.33.166.67,81.127.64.100,TCP,8777,105,696,108481,268.8,Benign
2023-10-10 00:00:00,247.198.185.39,141.74.72.69,TCP,7702,20857,848,57590,233.17,Benign
2023-03-25 00:00:00,75.84.15.188,7.98.145.43,TCP,60818,34208,118,290891,24.32,Benign
2023-08-25 00:00:00,77.24.114.222,5.162.120.38,UDP,1501,47424,502,433816,155.61,Benign
2023-05-14 00:00:00,20.217.74.204,71.59.25.21,TCP,60846,16855,509,234754,192.99,Benign
2023-11-12 00:00:00,19.101.24.108,140.144.28.146,TCP,43951,7476,531,732880,17.02,Benign
2023-10-29 00:00:00,167.18.209.145,82.205.21.70,TCP,15824,41772,826,272318,237.78,Benign
2023-10-21 00:00:00,135.122.133.190,181.166.23.33,UDP,62455,18046,499,457588,267.72,R2L
2023-06-13 00:00:00,226.206.81.18,85.132.120.147,TCP,60644,25371,346,37227,55.16,U2R
2023-06-23 00:00:00,49.99.183.7,110.55.252.66,TCP,47174,63417,957,740396,11.2,R2L
2023-01-27 00:00:00,74.123.64.176,24.179.23.173,UDP,64122,26988,949,490658,15.6,Benign
2023-03-22 00:00:00,99.193.71.193,111.45.34.29,TCP,3535,8724,965,903500,39.43,U2R
2023-09-07 00:00:00,175.167.145.138,76.84.161.111,TCP,8324,19573,471,708552,226.87,Benign
2023-10-18 00:00:00,247.84.177.65,25.56.188.213,ICMP,5129,54531,867,717522,225.44,Benign
2023-06-07 00:00:00,183.6.253.58,174.101.151.203,TCP,15756,10649,903,260760,229.31,Benign
2023-06-05 00:00:00,113.220.156.41,5.123.83.183,UDP,57203,63825,789,672325,205.92,Benign
2023-06-29 00:00:00,106.117.165.51,80.163.225.128,UDP,55797,54604,596,668452,58.87,Benign
2023-03-21 00:00:00,154.63.44.186,105.81.215.84,UDP,35999,40669,730,832752,274.02,Benign
2023-11-01 00:00:00,66.93.129.40,163.176.65.16,TCP,47627,8002,569,698759,101.26,U2R
2023-03-02 00:00:00,26.182.149.47,252.143.125.189,TCP,25467,63394,298,844150,184.95,Benign
2023-05-17 00:00:00,96.167.14.169,249.110.25.234,ICMP,10245,44562,748,483346,79.71,Benign
2023-04-14 00:00:00,40.111.115.159,15.91.232.57,ICMP,54071,48803,697,227681,140.07,Benign
2023-08-17 00:00:00,209.64.241.141,149.36.255.121,ICMP,60537,6054,516,951915,53.86,Benign
2023-10-23 00:00:00,207.241.34.163,107.183.146.54,ICMP,58341,47866,731,964051,289.0,Benign
2023-03-25 00:00:00,107.44.191.189,249.206.101.250,UDP,5123,50435,299,808489,274.42,Benign
2023-05-14 00:00:00,17.228.14.6,156.236.240.211,TCP,57854,4905,621,768155,198.71,U2R
2023-07-16 00:00:00,116.150.235.26,205.35.135.25,ICMP,5237,63202,507,715219,57.17,Benign
2023-01-12 00:00:00,248.109.33.202,215.253.85.64,ICMP,7152,28434,142,626755,1.89,Benign
2023-05-24 00:00:00,211.122.70.73,211.163.122.253,ICMP,52154,64486,790,908833,206.53,DoS
2023-08-09 00:00:00,15.85.1.222,226.197.119.2,ICMP,54009,7348,316,466492,84.81,Benign
2023-12-08 00:00:00,165.104.99.90,90.109.47.76,UDP,22,25364,52,119039,69.94,Benign
2023-02-11 00:00:00,67.87.55.11,164.184.158.8,TCP,48142,45217,919,707392,147.05,Benign
2023-03-03 00:00:00,141.6.173.230,7.82.28.176,TCP,59602,45935,61,852274,72.95,Benign
2023-08-13 00:00:00,114.229.255.98,35.124.89.74,ICMP,24754,55989,367,643039,75.69,R2L
2023-12-21 00:00:00,156.18.238.171,150.52.237.243,TCP,1267,63092,273,367641,243.86,DoS
2023-04-09 00:00:00,161.221.37.142,157.134.213.100,TCP,47718,10328,215,207955,107.2,Benign
2023-09-28 00:00:00,32.173.167.36,23.164.134.164,TCP,24809,42357,886,378844,85.97,Benign
2023-03-21 00:00:00,139.119.52.79,63.81.216.41,UDP,29938,2933,809,378004,107.76,Benign
2023-10-24 00:00:00,117.72.142.218,165.174.230.135,UDP,25573,35801,391,630482,211.78,Benign
2023-03-02 00:00:00,64.171.132.193,65.125.167.2,TCP,36085,38806,962,622870,143.99,U2R
2023-08-06 00:00:00,155.53.191.7,155.26.248.114,ICMP,48390,15845,641,807980,44.53,Benign
2023-05-08 00:00:00,167.139.217.249,251.151.227.199,TCP,60884,16632,940,848412,274.53,Benign
2023-01-29 00:00:00,212.100.245.14,195.125.125.247,TCP,28214,48827,432,651278,176.0,R2L
2023-12-25 00:00:00,186.175.97.72,82.204.78.141,ICMP,25938,58271,894,236914,50.73,Benign
2023-02-23 00:00:00,201.62.65.64,230.27.137.58,ICMP,59708,25920,497,669630,59.17,Benign
2023-06-17 00:00:00,38.13.180.124,188.161.13.75,TCP,8938,57882,876,356698,35.13,DoS
2023-04-14 00:00:00,21.131.2.255,186.79.129.41,ICMP,37019,50720,956,288392,172.03,Benign
2023-10-13 00:00:00,53.106.29.228,54.108.55.199,ICMP,25725,4411,241,887231,152.65,Benign
2023-03-29 00:00:00,51.232.81.17,150.30.158.198,TCP,60713,31101,108,980335,36.83,Benign
2023-10-01 00:00:00,108.151.21.214,210.47.74.154,UDP,22457,7059,193,247982,104.63,Benign
2023-11-12 00:00:00,132.127.126.104,170.254.106.107,ICMP,33502,31243,86,663974,80.51,Benign
2023-12-12 00:00:00,120.211.30.211,168.111.134.76,TCP,61831,21065,409,878341,152.22,Benign
2023-06-15 00:00:00,208.228.53.248,140.219.79.133,TCP,21343,10419,921,516581,129.85,Benign
2023-11-21 00:00:00,132.191.48.238,233.37.227.65,TCP,41035,24969,427,806313,15.88,U2R
2023-11-15 00:00:00,58.204.189.93,99.228.134.205,UDP,20868,24175,692,978312,162.69,Probe
2023-01-27 00:00:00,34.106.178.146,3.104.1.136,TCP,22216,31909,879,551211,183.47,DoS
2023-05-26 00:00:00,115.150.4.9,97.44.56.126,UDP,29015,28678,338,387297,110.0,Benign
2023-02-24 00:00:00,212.13.153.133,106.120.14.237,UDP,26188,31294,512,245895,66.58,Benign
2023-10-06 00:00:00,117.54.26.48,238.36.77.42,TCP,6338,24094,724,522618,131.57,Benign
2023-06-25 00:00:00,239.38.173.69,47.85.140.22,TCP,42021,47877,8,143375,95.18,DoS
2023-04-16 00:00:00,68.228.141.49,14.57.249.16,UDP,54841,55583,434,446193,99.29,Benign
2023-04-18 00:00:00,184.218.57.191,238.162.238.1,TCP,19275,35339,566,631957,209.34,Benign
2023-06-14 00:00:00,85.44.163.47,144.219.238.70,TCP,17163,23180,663,144432,88.22,Benign
2023-12-02 00:00:00,117.31.201.117,208.99.30.38,ICMP,55457,52095,80,780783,115.1,Benign
2023-02-10 00:00:00,16.229.240.99,60.199.47.4,ICMP,53483,15172,432,856463,76.95,Probe
2023-05-30 00:00:00,15.48.218.45,34.77.151.62,ICMP,7445,59049,199,282131,17.35,DoS
2024-01-01 00:00:00,176.120.142.161,6.12.147.93,TCP,60499,10180,500,657099,153.78,Benign
2023-12-07 00:00:00,58.125.199.174,164.175.184.48,TCP,16292,6413,732,813434,174.63,Probe
2023-04-30 00:00:00,140.108.180.51,194.249.226.37,UDP,30770,9089,625,623925,158.31,Benign
2023-11-27 00:00:00,201.112.204.85,190.92.81.115,UDP,60286,43536,155,920035,135.34,Benign
2023-03-15 00:00:00,8.163.43.65,71.191.86.75,UDP,35446,55005,278,477381,81.46,Benign
2023-08-04 00:00:00,21.194.15.1,235.218.254.68,TCP,10008,2942,725,811341,40.16,Benign
2023-04-20 00:00:00,138.134.34.18,201.206.5.181,UDP,45613,31189,412,462328,10.41,R2L
2023-04-05 00:00:00,52.248.249.85,143.122.15.35,ICMP,59817,15015,809,470966,33.78,Benign
2023-06-09 00:00:00,101.19.252.231,20.232.59.60,UDP,14519,31077,569,743892,8.32,Benign
2023-11-26 00:00:00,122.62.42.15,133.71.155.88,UDP,38443,49685,432,434369,206.32,Probe
2023-11-05 00:00:00,153.73.59.67,117.191.178.123,ICMP,32180,55079,132,976003,171.15,Benign
2023-05-01 00:00:00,34.103.161.21,131.100.2.156,TCP,38047,13257,241,882759,53.47,Benign
2023-11-25 00:00:00,97.216.224.20,247.214.204.244,ICMP,10478,26083,576,560917,197.22,Benign
2023-08-13 00:00:00,216.133.96.153,200.179.236.199,ICMP,32688,43881,239,237600,223.18,Benign
2023-03-28 00:00:00,192.28.182.18,232.166.24.127,ICMP,60771,10668,758,918642,2.37,Benign
2023-09-21 00:00:00,214.9.133.141,219.231.197.97,UDP,50171,35639,345,927650,183.94,Benign
2023-08-08 00:00:00,158.178.89.8,64.234.148.117,ICMP,38161,30082,887,408820,79.77,Benign
2023-10-28 00:00:00,72.149.171.91,172.154.83.170,UDP,6284,8675,587,297966,200.29,R2L
2023-06-07 00:00:00,236.141.80.223,44.13.29.12,TCP,24073,32625,97,134912,86.52,U2R
2023-04-11 00:00:00,22.207.112.124,155.50.223.43,TCP,55581,24760,951,307767,218.11,Benign
2023-09-13 00:00:00,209.122.156.231,225.79.161.56,TCP,59414,62631,442,94666,112.04,Benign
2023-02-13 00:00:00,94.140.69.190,209.170.125.141,TCP,58306,47723,869,509146,153.38,Benign
2023-06-07 00:00:00,112.107.159.35,223.112.194.5,TCP,20466,54978,717,188951,14.77,Benign
2023-04-02 00:00:00,115.6.235.137,83.254.114.187,TCP,60652,22411,447,47595,203.24,Benign
2023-01-07 00:00:00,217.251.248.173,151.250.12.0,ICMP,5359,39523,87,311374,149.34,Benign
2023-07-03 00:00:00,228.45.159.34,217.174.20.61,TCP,59023,26511,546,439203,160.25,Benign
2023-01-18 00:00:00,127.10.246.239,190.232.155.131,TCP,46479,29574,296,650063,240.45,Benign
